course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject,Clean_title
701636,Learn Web Scraping with Node.js,https://www.udemy.com/web-scraping-nodejs/,True,75,16731,137,10,All Levels,1 hour,2015-12-29T21:59:27Z,Web Development,Learn Web Scraping Nodejs
797832,Getting Started with WordPress 2016,https://www.udemy.com/getting-started-with-wordpress-cms/,True,20,1613,21,20,Beginner Level,1 hour,2016-04-14T05:38:18Z,Web Development,Getting Started WordPress 2016
41295,Learn HTML5 Programming From Scratch,https://www.udemy.com/learn-html5-programming-from-scratch/,False,Free,268923,8629,45,All Levels,10.5 hours,2013-02-14T07:03:41Z,Web Development,Learn HTML5 Programming Scratch
413494,Getting Started with LESS - Beginner Crash Course,https://www.udemy.com/getting-started-with-less-beginner-crash-course/,True,25,1780,69,21,Beginner Level,1.5 hours,2015-02-12T22:26:09Z,Web Development,Getting Started  Beginner Crash Course
911318,Master ECMAScript 2015 (ES6),https://www.udemy.com/ecmascript2015/,False,Free,7438,441,37,All Levels,2.5 hours,2016-11-28T22:10:27Z,Web Development,Master ECMAScript 2015 ES6
197828,Learn to Setup Websites from Scratch,https://www.udemy.com/learn-to-setup-websites-from-scratch/,False,Free,21087,154,24,Beginner Level,3.5 hours,2014-04-14T11:59:11Z,Web Development,Learn Setup Websites Scratch
576646,Create Fast RESTful APIs with Lumen and Homestead by Laravel,https://www.udemy.com/lumen-restful-api-and-homestead-for-lumen-by-laravel-and-php/,True,60,1157,105,31,All Levels,3 hours,2015-10-25T20:37:23Z,Web Development,Create Fast RESTful APIs Lumen Homestead Laravel
984072,"Build Modern Websites Quick With HTML,CSS and Bootstrap",https://www.udemy.com/build-modern-websites-quick-with-htmlcss-and-bootstrap/,True,20,912,17,48,Beginner Level,4.5 hours,2016-10-18T15:48:43Z,Web Development,Build Modern Websites Quick HTMLCSS Bootstrap
709180,Twitter Integration customize Tweets with developer API,https://www.udemy.com/twitter-integration-customize-tweets-with-developer-api/,True,115,2039,7,19,All Levels,1 hour,2015-12-29T18:12:34Z,Web Development,Twitter Integration customize Tweets developer API
188692,Build a Responsive Website with a Modern Flat Design,https://www.udemy.com/build-responsive-website-designs-with-html5-and-css/,False,Free,16527,354,17,All Levels,2 hours,2014-03-26T14:23:06Z,Web Development,Build Responsive Website Modern Flat Design
683606,The Ultimate WordPress Boot Camp: Build 7 Websites,https://www.udemy.com/the-ultimate-wordpress-boot-camp-build-multiple-websites/,True,125,1000,74,140,Intermediate Level,11 hours,2016-02-26T21:21:01Z,Web Development,Ultimate WordPress Boot Camp Build 7 Websites
429364,Master the Basics of HTML5 & CSS3: Beginner Web Development,https://www.udemy.com/master-the-basics-of-html5-css3-beginner-web-development/,False,Free,26541,750,38,Beginner Level,3 hours,2015-05-21T22:47:47Z,Web Development,Master Basics HTML5  CSS3 Beginner Web Development
1012096,Become A Full Stack Web Developer in 14 Days,https://www.udemy.com/become-a-full-stack-web-developer-in-14-days/,True,195,467,20,126,All Levels,13.5 hours,2016-11-23T04:17:45Z,Web Development,Stack Web Developer 14 Days
1016388,Projects In ReactJS - The Complete React Learning Course,https://www.udemy.com/projects-in-reactjs-the-complete-react-learning-course/,True,50,947,108,56,Intermediate Level,8 hours,2016-11-22T04:21:03Z,Web Development,Projects ReactJS  Complete React Learning Course
978852,Beginning Web development Learn the basics of HTML,https://www.udemy.com/learn-the-basics-of-html-in-less-than-a-week/,True,95,9832,71,59,Beginner Level,2 hours,2017-01-06T15:14:59Z,Web Development,Beginning Web development Learn basics HTML
1148342,Step by Step Build Your Template by Bootstrap 4 from scratch,https://www.udemy.com/bootstrap-v4/,True,80,2184,15,24,Beginner Level,3 hours,2017-03-30T21:59:03Z,Web Development,Step Step Build Template Bootstrap 4 scratch
1199780,Hosting your static website on Amazon AWS S3 service,https://www.udemy.com/hosting-a-static-website-on-amazon-aws-s3-service/,True,20,2853,47,16,Beginner Level,1.5 hours,2017-05-05T23:42:32Z,Web Development,Hosting static website Amazon AWS S3 service
648118,JavaScript Rockstar How to create Incredible Useful code,https://www.udemy.com/javascript-projects-from-scratch-step-by-step-guide-to-learn/,True,75,16590,51,27,All Levels,2.5 hours,2015-10-29T18:30:46Z,Web Development,JavaScript Rockstar create Incredible Useful code
863812,Spring Core DevOps on AWS,https://www.udemy.com/spring-core-devops-on-aws/,True,100,1626,115,78,Intermediate Level,6.5 hours,2016-11-15T21:59:55Z,Web Development,Spring Core DevOps AWS
752432,How to Create a Website Without Coding - WordPress 2016,https://www.udemy.com/how-to-create-a-website-wordpress-2016/,True,195,9056,96,31,Beginner Level,1.5 hours,2016-02-04T22:22:22Z,Web Development,Create Website Coding  WordPress 2016
639848,PHP Graphic Techniques: CAPTCHA/ Create a verification code,https://www.udemy.com/php-graphic-techniques-captcha-watermark-crop-thumbnail/,True,20,8320,73,11,All Levels,43 mins,2015-10-14T18:16:51Z,Web Development,PHP Graphic Techniques CAPTCHA Create verification code
942366,Introductory To HTML and CSS,https://www.udemy.com/introductory-to-html-and-css/,True,50,4106,112,15,Beginner Level,1 hour,2016-08-27T21:35:25Z,Web Development,Introductory HTML CSS
1103448,Learn how to convert PSD to HTML and CSS responsive,https://www.udemy.com/learn-how-to-convert-psd-to-html-and-css-responsive/,True,30,5324,52,14,All Levels,2.5 hours,2017-02-10T16:51:09Z,Web Development,Learn convert PSD HTML CSS responsive
945602,PHP User Login Registration Script With All Features,https://www.udemy.com/php-user-login-registration-system/,True,200,5603,46,47,All Levels,4 hours,2016-10-02T19:14:23Z,Web Development,PHP User Login Registration Script Features
446608,AJAX : Let's build a COOL project,https://www.udemy.com/ajax-for-beginners-with-jquery-php-mysql-tutorial/,True,70,4183,292,38,All Levels,3.5 hours,2015-03-13T23:11:17Z,Web Development,AJAX  Lets build COOL project
866384,Advanced WordPress Topics: Post Types Taxonomies & Metaboxes,https://www.udemy.com/advanced-wordpress-topics-post-types-taxonomies-metaboxes/,True,95,301,44,91,Intermediate Level,7.5 hours,2016-07-10T16:04:35Z,Web Development,Advanced WordPress Topics Post Types Taxonomies  Metaboxes
678150,Laravel Homestead,https://www.udemy.com/laravel-homestead/,False,Free,3883,110,9,Beginner Level,1 hour,2016-12-07T03:43:24Z,Web Development,Laravel Homestead
980114,The Complete TypeScript Programming Guide for Web Developers,https://www.udemy.com/typescript-programming/,True,40,236,31,35,Intermediate Level,4 hours,2016-10-12T17:02:13Z,Web Development,Complete TypeScript Programming Guide Web Developers
17887,JavaScript with BackboneJS and Bootstrap CSS - Advanced,https://www.udemy.com/advanced-javascript-with-backbonejs-and-bootstrap-css/,True,25,1758,37,16,Intermediate Level,3.5 hours,2012-05-21T18:22:09Z,Web Development,JavaScript BackboneJS Bootstrap CSS  Advanced
465210,Ruby on Rails Tutorial: Learn 6 Ruby on Rails SEO Techniques,https://www.udemy.com/ruby-on-rails-seo/,True,200,1266,16,21,All Levels,2 hours,2015-05-15T22:10:31Z,Web Development,Ruby Rails Tutorial Learn 6 Ruby Rails SEO Techniques
967422,XML DOM :basics for beginners,https://www.udemy.com/xml-dom-basics-for-beginners/,True,35,920,1,7,All Levels,42 mins,2016-09-26T16:47:11Z,Web Development,XML DOM basics beginners
708558,Learn HTML Basics From Scratch,https://www.udemy.com/learn-html-from-scratch/,False,Free,5004,52,21,All Levels,3 hours,2015-12-29T19:01:04Z,Web Development,Learn HTML Basics Scratch
783686,Byte-Sized-Chunks: Dynamic Prototypes in Javascript,https://www.udemy.com/dynamic-prototypes-in-javascript/,True,20,880,6,24,All Levels,3 hours,2016-03-10T18:01:22Z,Web Development,ByteSizedChunks Dynamic Prototypes Javascript
551072,Build Websites from Scratch with Squarespace,https://www.udemy.com/build-websites-from-scratch-with-squarespace/,True,50,342,53,60,Beginner Level,3.5 hours,2015-07-16T18:13:28Z,Web Development,Build Websites Scratch Squarespace
1004008,Introduction to web programming for GIS applications,https://www.udemy.com/introduction-to-web-programming-for-gis-applications/,True,100,205,38,97,Beginner Level,13.5 hours,2017-03-13T14:50:48Z,Web Development,Introduction web programming GIS applications
344224,Java Spring Security,https://www.udemy.com/how-to-use-spring-security-to-secure-your-java-applications/,True,40,527,63,11,Intermediate Level,2.5 hours,2014-11-15T13:54:07Z,Web Development,Java Spring Security
235104,Responsive Html5 Theme Development,https://www.udemy.com/responsive-html5-theme-development/,True,20,1517,4,12,All Levels,1 hour,2014-06-06T21:51:59Z,Web Development,Responsive Html5 Theme Development
598970,What’s New in Bootstrap 4,https://www.udemy.com/bootstrap4/,True,20,130,14,20,All Levels,37 mins,2015-09-07T21:05:06Z,Web Development,Whats New Bootstrap 4
543346,ReactJS Course: Learn JavaScript Library Used by Facebook&IG,https://www.udemy.com/react-js/,True,50,1018,33,41,Intermediate Level,3 hours,2015-07-07T13:42:32Z,Web Development,ReactJS Course Learn JavaScript Library FacebookIG
575644,Building a Ruby on Rails Application with Neo4j,https://www.udemy.com/building-a-ruby-on-rails-application-with-neo4j/,False,Free,4830,38,7,Intermediate Level,32 mins,2015-08-18T19:23:56Z,Web Development,Building Ruby Rails Application Neo4j
877036,Sara Learns to Code.  Making an App from Scratch,https://www.udemy.com/sara-learns-to-code-making-an-app-from-scratch/,True,60,402,20,35,Beginner Level,4 hours,2016-08-02T19:36:19Z,Web Development,Sara Learns Code Making App Scratch
691760,Ajax  for Beginners: A Very Basic Introduction,https://www.udemy.com/ajax-for-beginners-a-very-basic-introduction/,True,65,755,5,18,Beginner Level,2 hours,2016-01-25T17:57:24Z,Web Development,Ajax Beginners Basic Introduction
579182,Wordpress Essentials: Useful Plugins,https://www.udemy.com/wordpress-essentials-useful-plugins/,True,25,1087,7,24,Beginner Level,1 hour,2015-09-15T00:19:49Z,Web Development,Wordpress Essentials Useful Plugins
1071060,Django by Example,https://www.udemy.com/django-by-example/,True,125,170,21,78,Expert Level,9 hours,2017-01-13T02:50:03Z,Web Development,Django Example
235990,Build A Great Wordpress Website For Your Business in 2 Hours,https://www.udemy.com/build-a-great-wordpress-website-for-your-business-in-2-hours/,True,35,1054,4,26,All Levels,2 hours,2014-06-10T18:24:25Z,Web Development,Build Great Wordpress Website Business 2 Hours
469678,Wordpress on AWS: The Easy way to AWS for Free Fast hosting ,https://www.udemy.com/wordpress-on-aws-the-easy-way-to-aws-for-free-fast-hosting-amazon/,True,40,245,23,36,All Levels,1 hour,2015-08-11T23:47:57Z,Web Development,Wordpress AWS Easy way AWS Free Fast hosting
708514,Mastering TypeScript,https://www.udemy.com/mastering-typescript/,True,95,353,34,41,Expert Level,3 hours,2015-12-29T23:10:30Z,Web Development,Mastering TypeScript
601260,Mastering AngularJS UI Development,https://www.udemy.com/mastering-angularjs-ui-development/,True,95,464,26,22,Expert Level,1.5 hours,2015-09-03T18:55:11Z,Web Development,Mastering AngularJS UI Development
687642,Custom Theme Creation for WordPress using HTML5 and CSS3,https://www.udemy.com/custom-theme-creation-for-wordpress/,True,35,298,20,24,Beginner Level,1.5 hours,2015-12-06T17:34:38Z,Web Development,Custom Theme Creation WordPress HTML5 CSS3
654422,Create a PHP Contact Form in Bootstrap,https://www.udemy.com/bootstrap-php-contact-form/,True,20,2238,65,12,All Levels,1 hour,2015-12-27T17:20:38Z,Web Development,Create PHP Contact Form Bootstrap
902748,Introduction To Data Analytics Using Microsoft Power BI,https://www.udemy.com/data-analytics-powerbi/,True,45,1764,33,16,All Levels,1.5 hours,2016-07-13T17:36:30Z,Web Development,Introduction Data Analytics Microsoft Power BI
634754,HTML Made Simple For Beginners: Create a One Page Website,https://www.udemy.com/html-made-simple-create-your-own-webpage-step-by-step/,True,65,3380,50,16,Beginner Level,2 hours,2015-10-14T22:08:17Z,Web Development,HTML Simple Beginners Create Page Website
1112844,The Complete Web Developer Masterclass: Beginner To Advanced,https://www.udemy.com/web-development-course-learn-in-just-1-day-by-pooja-thakar/,True,20,1030,11,30,All Levels,2.5 hours,2017-05-12T14:45:01Z,Web Development,Complete Web Developer Masterclass Beginner Advanced
1026206,Website Builder Software Previews,https://www.udemy.com/website-builder-software-reviews-weebly-vs-squarespace-vs-wix/,True,25,1406,12,20,Beginner Level,1 hour,2016-12-15T04:55:26Z,Web Development,Website Builder Software Previews
484872,Learn How to Create Your Own Social Network,https://www.udemy.com/create-your-own-social-network/,True,50,4732,5,14,All Levels,2 hours,2015-04-24T23:54:06Z,Web Development,Learn Create Social Network
773824,"Learn By Example: The Foundations of HTML, CSS & Javascript",https://www.udemy.com/learn-by-example-html-css-javascript/,True,50,1724,72,94,All Levels,13 hours,2016-02-29T23:04:14Z,Web Development,Learn Example Foundations HTML CSS  Javascript
846578,JavaScript manipulation of the DOM Document Object Model,https://www.udemy.com/javascript-manipulation-of-the-dom-document-object-model/,True,20,1618,46,20,Beginner Level,1.5 hours,2016-05-13T05:09:09Z,Web Development,JavaScript manipulation DOM Document Object Model
358508,Create Jekyll blog and host it on Github like a Ninja,https://www.udemy.com/create-free-jekyll-blog-on-github-pages-like-a-ninja/,True,20,5056,74,11,Beginner Level,2 hours,2014-12-13T04:48:15Z,Web Development,Create Jekyll blog host Github like Ninja
975060,Learn React JS from scratch,https://www.udemy.com/learn-react-js-from-scratch/,True,115,1562,42,34,Beginner Level,4 hours,2016-10-10T16:01:44Z,Web Development,Learn React JS scratch
904818,Web Security: Common Vulnerabilities And Their Mitigation,https://www.udemy.com/web-security-common-vulnerabilities-and-their-mitigation/,True,50,1547,30,56,All Levels,8 hours,2016-07-14T16:24:08Z,Web Development,Web Security Common Vulnerabilities Mitigation
472526,PHP for Beginners,https://www.udemy.com/learn-php-via-examples-and-mini-tasks/,True,40,2626,95,135,Beginner Level,6 hours,2015-07-01T18:55:13Z,Web Development,PHP Beginners
241590,Make a professional website - 30 Day Guarantee. Discounted!,https://www.udemy.com/make-your-own-business-website-beginner-and-intermediate/,True,20,11167,34,13,All Levels,2 hours,2014-06-23T16:03:41Z,Web Development,professional website  30 Day Guarantee Discounted
1182108,Symfony 3: Build a PHP Application with Symfony,https://www.udemy.com/learn-symfony/,True,20,466,11,25,All Levels,2 hours,2017-04-20T16:15:04Z,Web Development,Symfony 3 Build PHP Application Symfony
1156648,Learn ASP.Net Web API 2 for Absolute Beginner,https://www.udemy.com/learn-aspnet-web-api-2-for-absolute-beginner/,True,30,1355,14,29,All Levels,3.5 hours,2017-03-30T00:14:32Z,Web Development,Learn ASPNet Web API 2 Absolute Beginner
642696,Build a Website in 30 Minutes,https://www.udemy.com/30-minute-website/,True,95,5065,40,12,Beginner Level,32 mins,2015-11-13T18:02:28Z,Web Development,Build Website 30 Minutes
1121696,Google Blogger : How to Create a Blog,https://www.udemy.com/google-blogger-how-to-create-a-blog/,True,20,1763,17,30,Beginner Level,2 hours,2017-02-24T17:28:52Z,Web Development,Google Blogger  Create Blog
389240,How to Make a Website Without Coding- WordPress & Web Skills,https://www.udemy.com/make-a-website-without-code-wordpress-course/,True,30,6413,107,123,All Levels,9 hours,2015-04-28T17:32:23Z,Web Development,Website Coding WordPress  Web Skills
297044,Learn WCF And Web APIs From Scratch,https://www.udemy.com/learn-wcf-and-web-apis-from-scratch/,True,50,5398,358,83,Intermediate Level,10.5 hours,2014-10-08T02:50:31Z,Web Development,Learn WCF Web APIs Scratch
462668,How To Build A Website From Scratch + Blogging Blueprint,https://www.udemy.com/how-to-build-a-website-from-scratch-blogging-blueprint/,True,20,7017,37,28,All Levels,3.5 hours,2015-04-08T17:39:03Z,Web Development,Build Website Scratch  Blogging Blueprint
565282,Learn To Create Different Website Layouts & Media Queries ,https://www.udemy.com/websitelayouts/,True,195,6510,45,22,All Levels,2 hours,2015-08-11T22:26:38Z,Web Development,Learn Create Different Website Layouts  Media Queries
1011550,Build Sign Up and Login Forms With Bootstrap Modal,https://www.udemy.com/build-sign-up-and-login-forms-with-bootstrap-modal/,True,20,1898,19,31,All Levels,4 hours,2016-11-17T18:55:02Z,Web Development,Build Sign Login Forms Bootstrap Modal
